ID,Mockup ID,Version number,Completed at,Created at,Updated at,Packaging ID,Product ID,Sock pair ID,Base version,Read at
33640,186265,1,2023-09-20T22:09:56.274Z,2023-09-20T21:52:19.696Z,2023-09-20T22:09:56.274Z,,,,1,
33614,188487,1,2023-09-20T19:26:52.514Z,2023-09-20T18:45:24.368Z,2023-09-22T17:09:38.892Z,,,,1,2023-09-22T17:09:38.891Z
33617,188796,1,2023-09-22T21:25:35.985Z,2023-09-20T19:13:37.766Z,2023-09-22T21:25:35.985Z,,,,1,
33589,,,2023-09-20T19:25:48.456Z,2023-09-20T00:11:28.292Z,2024-03-01T20:40:19.752Z,95109,,,,2024-03-01T20:40:19.751Z
33619,187868,1,,2023-09-20T19:35:47.129Z,2023-09-21T17:28:03.324Z,,,,1,
33639,188753,1,2023-09-20T22:05:57.934Z,2023-09-20T21:43:56.138Z,2023-09-21T23:08:10.182Z,,,,1,2023-09-21T23:08:10.182Z
33627,,,2023-09-21T15:55:39.489Z,2023-09-20T20:55:45.843Z,2023-09-21T19:58:14.640Z,94132,,,,2023-09-21T19:58:14.639Z
33594,188458,1,2023-09-21T20:19:02.762Z,2023-09-20T14:35:20.445Z,2023-09-21T20:19:02.763Z,,,,1,
33638,187214,2,2023-09-21T21:07:38.826Z,2023-09-20T21:38:10.082Z,2023-09-21T21:07:38.826Z,,,,2,
33642,188753,1,2023-09-21T22:59:44.574Z,2023-09-20T22:28:34.852Z,2023-09-21T23:08:10.187Z,,,,1,2023-09-21T23:08:10.186Z
33630,188841,1,2023-09-21T14:15:57.276Z,2023-09-20T21:00:39.387Z,2023-09-21T14:15:57.277Z,,,,1,
33645,188841,1,2023-09-21T14:15:35.979Z,2023-09-20T22:59:05.940Z,2023-09-21T14:15:35.979Z,,,,1,
33607,188302,4,,2023-09-20T18:14:04.295Z,2023-09-21T15:04:28.610Z,,,,4,
33610,188302,4,,2023-09-20T18:15:58.523Z,2023-09-21T15:04:30.607Z,,,,4,
33644,187762,1,2023-09-21T16:11:19.832Z,2023-09-20T22:55:37.685Z,2023-09-21T16:11:19.832Z,,,,1,
33620,184735,1,,2023-09-20T19:49:39.524Z,2023-12-15T15:15:13.427Z,,,,1,2023-12-15T15:15:13.427Z
33616,188796,1,2023-09-22T21:25:36.714Z,2023-09-20T19:07:23.409Z,2023-09-22T21:25:36.714Z,,,,1,
33634,188803,1,2023-09-22T16:11:56.294Z,2023-09-20T21:25:02.284Z,2023-10-04T22:17:47.366Z,,,,1,2023-10-04T22:17:47.365Z
33668,,,2023-09-21T23:32:51.863Z,2023-09-21T17:28:32.353Z,2023-09-22T12:25:53.940Z,,,3282,,2023-09-22T12:25:53.940Z
33663,187034,1,2023-09-21T23:05:25.416Z,2023-09-21T16:41:43.031Z,2023-09-21T23:05:25.417Z,,,,1,
33704,189247,1,2023-09-22T16:19:19.997Z,2023-09-21T21:06:33.506Z,2023-11-21T23:56:25.137Z,,,,1,2023-11-21T23:56:25.136Z
33685,188980,1,2023-09-21T21:33:49.906Z,2023-09-21T19:17:29.242Z,2023-09-25T16:59:07.061Z,,,,1,2023-09-25T16:59:07.061Z
33692,188943,1,2023-09-22T17:59:17.016Z,2023-09-21T19:52:07.159Z,2023-09-22T17:59:17.016Z,,,,1,
33705,188419,2,,2023-09-21T21:06:58.008Z,2023-09-22T15:40:52.004Z,,,,2,
33700,188157,1,2023-09-21T23:04:00.815Z,2023-09-21T20:18:34.280Z,2023-09-22T12:50:26.139Z,,,,1,2023-09-22T12:50:26.139Z
33658,188777,1,2023-09-22T18:48:59.580Z,2023-09-21T15:19:23.963Z,2023-09-25T15:58:37.502Z,,,,1,2023-09-25T15:58:37.501Z
33688,188744,2,,2023-09-21T19:26:01.221Z,2024-02-19T19:56:39.922Z,,,,2,2024-02-19T19:56:39.922Z
33717,,,,2023-09-21T22:56:40.717Z,2023-09-22T14:05:42.497Z,95443,,,,
33719,185352,1,2023-09-21T23:06:58.413Z,2023-09-21T23:00:52.857Z,2023-09-22T14:45:30.263Z,,,,1,2023-09-22T14:45:30.263Z
33681,,,2023-09-22T14:14:46.596Z,2023-09-21T19:09:10.235Z,2023-09-22T14:14:46.597Z,,,3205,,
33675,189105,1,2023-09-21T21:37:27.744Z,2023-09-21T18:37:51.395Z,2023-09-22T15:08:01.853Z,,,,1,2023-09-22T15:08:01.853Z
33698,187143,1,2023-09-22T18:48:44.506Z,2023-09-21T20:10:12.809Z,2023-09-29T18:53:22.495Z,,,,1,2023-09-29T18:53:22.494Z
33703,188076,1,2023-09-21T23:26:28.007Z,2023-09-21T20:45:05.678Z,2023-09-22T15:34:56.969Z,,,,1,2023-09-22T15:34:56.969Z
33702,185677,2,2023-09-22T21:12:29.626Z,2023-09-21T20:34:49.313Z,2023-09-22T21:12:29.626Z,,,,2,
33682,178820,5,2023-09-22T16:47:35.064Z,2023-09-21T19:10:50.262Z,2023-09-22T16:47:35.064Z,,,,5,
33684,189021,1,2023-09-22T17:39:04.920Z,2023-09-21T19:16:52.661Z,2023-09-22T17:39:04.920Z,,,,1,
33690,189025,1,,2023-09-21T19:36:34.638Z,2023-09-22T18:28:13.057Z,,,,1,
33676,189031,1,2023-09-22T16:58:05.903Z,2023-09-21T18:54:56.574Z,2023-09-22T18:42:28.581Z,,,,1,2023-09-22T18:42:28.580Z
33714,188317,1,2023-09-22T16:14:33.974Z,2023-09-21T22:34:58.829Z,2023-09-22T16:14:33.975Z,,,,1,
33691,189023,2,,2023-09-21T19:43:26.834Z,2023-09-25T17:55:29.678Z,,,,2,2023-09-25T17:55:29.678Z
33718,,,2023-09-21T23:14:26.676Z,2023-09-21T23:00:44.934Z,2023-09-25T17:44:35.620Z,,,3294,,2023-09-25T17:44:35.620Z
33665,189077,1,,2023-09-21T16:59:17.498Z,2023-09-25T14:38:58.599Z,,,,1,2023-09-25T14:38:58.598Z
33661,188950,1,2023-09-21T23:01:10.761Z,2023-09-21T15:41:05.261Z,2023-09-21T23:01:10.762Z,,,,1,
33712,,,,2023-09-21T22:16:40.882Z,2023-09-22T16:43:48.633Z,95072,,,,
33687,189195,1,,2023-09-21T19:19:26.191Z,2023-09-22T19:53:07.510Z,,,,1,2023-09-22T19:53:07.509Z
33686,188980,1,2023-09-21T21:33:47.544Z,2023-09-21T19:17:45.791Z,2023-09-25T16:59:07.067Z,,,,1,2023-09-25T16:59:07.067Z
33678,188744,2,2023-09-22T17:52:50.404Z,2023-09-21T18:57:01.986Z,2024-02-19T19:56:39.918Z,,,,2,2024-02-19T19:56:39.917Z
33657,,,,2023-09-21T15:11:49.648Z,2023-09-21T20:57:09.777Z,94948,,,,
33670,177191,1,2023-09-22T16:53:07.718Z,2023-09-21T17:35:48.055Z,2023-09-22T16:53:07.719Z,,,,1,
33697,186922,1,2023-09-22T17:08:33.589Z,2023-09-21T20:04:15.932Z,2023-09-27T17:15:02.100Z,,,,1,2023-09-27T17:15:02.100Z
33696,185908,1,,2023-09-21T19:59:26.846Z,2023-09-26T18:11:58.895Z,,,,1,2023-09-26T18:11:58.894Z
33701,117323,1,2023-09-22T18:59:55.061Z,2023-09-21T20:24:05.585Z,2023-09-22T18:59:55.061Z,,,,1,
33671,188772,1,,2023-09-21T17:50:19.376Z,2023-09-21T20:46:11.140Z,,,,1,
33666,187875,2,2023-09-22T15:24:41.722Z,2023-09-21T17:21:52.802Z,2023-09-26T19:15:43.867Z,,,,2,2023-09-26T19:15:43.867Z
33693,,,2023-09-22T15:15:06.324Z,2023-09-21T19:56:57.040Z,2023-09-22T19:26:33.289Z,,,3222,,2023-09-22T19:26:33.289Z
33662,,,,2023-09-21T15:41:47.104Z,2023-09-22T16:51:34.067Z,94461,,,,
33694,,,2023-09-22T14:14:57.016Z,2023-09-21T19:58:24.770Z,2023-09-22T14:14:57.017Z,94132,,,,
33689,,,,2023-09-21T19:28:30.831Z,2023-09-22T18:07:17.478Z,95315,,,,
33674,188860,1,,2023-09-21T18:37:02.930Z,2023-09-22T17:56:54.131Z,,,,1,
33695,,,,2023-09-21T19:59:13.126Z,2023-09-26T18:11:46.366Z,94026,,,,2023-09-26T18:11:46.366Z
33710,,,,2023-09-21T21:40:09.944Z,2023-09-22T17:08:23.365Z,94189,,,,
33660,,,2023-09-21T18:50:51.578Z,2023-09-21T15:33:05.686Z,2023-09-21T18:50:51.578Z,95342,,,,
33653,120048,1,2023-09-21T17:07:58.810Z,2023-09-21T14:46:47.567Z,2023-09-21T17:07:58.810Z,,,,1,
33713,189277,1,2023-09-22T19:04:09.531Z,2023-09-21T22:34:15.366Z,2023-09-22T19:33:01.430Z,,,,1,2023-09-22T19:33:01.429Z
33679,,,,2023-09-21T19:00:22.493Z,2023-09-22T17:57:34.846Z,78340,,,,
33677,,,2023-09-22T17:59:36.860Z,2023-09-21T18:55:01.470Z,2023-09-22T17:59:36.861Z,95217,,,,
33673,189053,1,,2023-09-21T18:21:47.833Z,2023-09-21T18:21:47.838Z,,,,1,
33708,155582,10,,2023-09-21T21:36:48.568Z,2023-09-21T21:44:29.832Z,,,,10,
33683,49347,1,2023-09-21T22:55:19.135Z,2023-09-21T19:12:00.983Z,2023-09-28T16:03:53.137Z,,,,1,2023-09-28T16:03:53.136Z
33707,188087,1,,2023-09-21T21:23:37.166Z,2023-09-26T16:21:30.288Z,,,,1,2023-09-26T16:21:30.288Z
33721,188384,1,,2023-09-21T23:41:48.499Z,2023-09-22T18:43:18.424Z,,,,1,
33667,188907,1,,2023-09-21T17:26:35.720Z,2023-09-22T17:38:29.527Z,,,,1,2023-09-22T17:38:29.526Z
33664,188706,2,2023-09-21T17:25:08.796Z,2023-09-21T16:50:02.092Z,2023-09-21T17:25:08.797Z,,,,2,
33720,188384,1,,2023-09-21T23:39:51.256Z,2023-09-22T18:36:41.795Z,,,,1,
33655,120048,1,2023-09-21T17:07:57.647Z,2023-09-21T14:47:17.694Z,2023-09-21T17:07:57.647Z,,,,1,
33659,152841,1,2023-09-21T17:02:31.785Z,2023-09-21T15:20:41.103Z,2023-09-21T17:02:31.786Z,,,,1,
33672,188837,1,,2023-09-21T18:07:34.309Z,2023-09-22T18:18:18.455Z,,,,1,2023-09-22T18:18:18.455Z
33716,188005,1,2023-09-22T20:21:17.637Z,2023-09-21T22:53:22.006Z,2023-09-22T20:21:17.637Z,,,,1,
33656,188893,1,2023-09-21T16:45:35.097Z,2023-09-21T15:04:18.933Z,2023-09-21T16:45:35.097Z,,,,1,
33699,188543,1,2023-09-21T23:22:27.142Z,2023-09-21T20:11:46.328Z,2023-09-21T23:22:27.142Z,,,,1,
33709,188401,1,,2023-09-21T21:38:55.933Z,2023-09-22T16:54:10.862Z,,,,1,2023-09-22T16:54:10.862Z
33680,189100,1,2023-09-21T23:37:17.595Z,2023-09-21T19:03:39.744Z,2023-09-27T15:11:19.479Z,,,,1,2023-09-27T15:11:19.478Z
33715,188810,4,2023-09-22T16:12:05.212Z,2023-09-21T22:52:47.951Z,2023-10-02T23:41:47.286Z,,,,4,2023-10-02T23:41:47.286Z
33711,189247,1,2023-09-22T16:24:00.380Z,2023-09-21T21:51:23.405Z,2023-11-21T23:56:25.175Z,,,,1,2023-11-21T23:56:25.175Z
33648,161030,1,2023-09-21T16:24:02.179Z,2023-09-21T00:08:59.963Z,2024-04-02T18:17:26.744Z,,,,1,2024-04-02T18:17:26.743Z
33652,,,,2023-09-21T14:31:11.609Z,2023-09-21T14:50:17.552Z,91942,,,,
33649,188757,2,2023-09-21T16:47:46.896Z,2023-09-21T00:51:51.966Z,2023-09-21T16:47:46.896Z,,,,2,
33651,188747,1,2023-09-21T16:45:20.910Z,2023-09-21T00:56:56.206Z,2023-09-21T16:45:20.911Z,,,,1,
33654,188933,1,,2023-09-21T14:47:01.597Z,2023-09-22T16:45:06.017Z,,,,1,
33650,188746,3,2023-09-21T16:39:13.605Z,2023-09-21T00:53:56.662Z,2023-09-21T16:39:13.606Z,,,,3,
33669,189136,1,2023-09-21T20:23:40.361Z,2023-09-21T17:29:24.587Z,2023-12-15T18:17:19.744Z,,,,1,2023-12-15T18:17:19.744Z
33706,187758,2,,2023-09-21T21:20:34.283Z,2023-09-26T16:29:41.968Z,,,,2,2023-09-26T16:29:41.968Z
33735,189250,1,2023-09-22T21:32:12.390Z,2023-09-22T15:33:01.679Z,2023-09-22T21:32:12.390Z,,,,1,
33752,187002,1,2023-09-22T22:07:16.038Z,2023-09-22T17:42:24.662Z,2023-11-08T17:44:01.052Z,,,,1,2023-11-08T17:44:01.052Z
33724,187002,1,2023-09-22T14:46:18.861Z,2023-09-22T12:40:04.000Z,2023-11-08T17:44:01.043Z,,,,1,2023-11-08T17:44:01.043Z
33725,189058,1,2023-09-25T15:53:47.686Z,2023-09-22T13:42:55.763Z,2023-09-25T16:48:58.083Z,,,,1,2023-09-25T16:48:58.083Z
33728,188753,2,2023-09-22T17:18:30.030Z,2023-09-22T14:13:57.071Z,2023-09-22T17:18:30.031Z,,,,2,
33726,189063,1,2023-09-25T15:53:57.032Z,2023-09-22T13:43:47.788Z,2023-09-25T15:53:57.032Z,,,,1,
33733,188951,1,,2023-09-22T14:57:01.087Z,2023-09-22T15:55:44.079Z,,,,1,
33723,,,2023-09-22T18:20:46.905Z,2023-09-22T00:11:13.361Z,2023-09-25T19:58:26.246Z,,30113,,,2023-09-25T19:58:26.246Z
33729,185644,3,,2023-09-22T14:23:03.370Z,2023-09-22T15:12:23.686Z,,,,3,2023-09-22T15:12:23.685Z
33722,188194,1,2023-09-22T00:15:47.733Z,2023-09-22T00:07:57.192Z,2023-09-22T15:38:01.800Z,,,,1,2023-09-22T15:38:01.800Z
33727,,,,2023-09-22T14:13:24.251Z,2023-09-22T14:44:26.262Z,95443,,,,
33732,189228,1,2023-09-22T14:47:13.285Z,2023-09-22T14:43:23.920Z,2023-09-22T14:47:13.286Z,,,,1,
33761,,,2023-09-25T15:16:28.263Z,2023-09-22T18:27:19.196Z,2023-09-25T15:18:15.317Z,,,3299,,
33738,,,2023-09-22T16:12:38.153Z,2023-09-22T15:46:15.825Z,2023-09-22T16:12:38.153Z,95263,,,,
33766,158261,1,2023-09-26T16:49:03.410Z,2023-09-22T19:51:27.423Z,2023-09-26T19:56:37.509Z,,,,1,2023-09-26T19:56:37.509Z
33759,188151,2,2023-09-22T19:03:52.983Z,2023-09-22T18:20:48.252Z,2023-09-22T19:03:52.983Z,,,,2,
33778,189380,1,2023-09-25T15:49:40.102Z,2023-09-22T20:56:23.915Z,2023-09-25T15:49:40.102Z,,,,1,
33737,188194,2,2023-09-22T16:28:00.157Z,2023-09-22T15:38:25.339Z,2023-09-22T16:28:00.158Z,,,,2,
33760,188146,2,2023-09-22T19:04:19.088Z,2023-09-22T18:21:25.877Z,2023-09-22T19:04:19.089Z,,,,2,
33755,189419,1,2023-09-22T22:08:18.303Z,2023-09-22T17:48:48.840Z,2023-09-25T19:57:33.553Z,,,,1,2023-09-25T19:57:33.553Z
33741,188706,3,2023-09-22T16:49:37.633Z,2023-09-22T16:31:38.788Z,2023-09-22T16:49:37.633Z,,,,3,
33731,175610,1,2023-09-22T14:44:09.012Z,2023-09-22T14:42:10.764Z,2023-09-22T16:50:09.700Z,,,,1,2023-09-22T16:50:09.700Z
33743,,,,2023-09-22T16:54:59.687Z,2023-09-22T16:54:59.693Z,,,3296,,
33777,189378,1,2023-09-25T15:49:17.427Z,2023-09-22T20:55:59.527Z,2023-09-28T20:28:44.725Z,,,,1,2023-09-28T20:28:44.724Z
33742,189365,1,2023-09-22T16:59:58.659Z,2023-09-22T16:54:51.265Z,2023-09-22T16:59:58.659Z,,,,1,
33757,188837,1,2023-09-25T18:35:49.456Z,2023-09-22T18:18:23.977Z,2023-09-25T18:35:49.456Z,,,,1,
33775,189384,1,2023-09-25T18:31:50.528Z,2023-09-22T20:49:22.783Z,2023-09-25T18:31:50.528Z,,,,1,
33768,187143,2,2023-09-25T15:43:17.416Z,2023-09-22T20:00:50.491Z,2023-09-29T18:53:22.499Z,,,,2,2023-09-29T18:53:22.499Z
33772,188848,1,,2023-09-22T20:28:36.333Z,2023-10-06T13:28:04.494Z,,,,1,2023-10-06T13:28:04.494Z
33750,187002,1,2023-09-22T22:06:37.377Z,2023-09-22T17:40:09.070Z,2023-11-08T17:44:01.048Z,,,,1,2023-11-08T17:44:01.047Z
33745,188487,2,2023-09-22T17:35:12.990Z,2023-09-22T17:10:14.246Z,2023-09-22T17:35:12.990Z,,,,2,
33746,185436,1,2023-09-22T17:36:03.353Z,2023-09-22T17:12:00.200Z,2023-09-22T17:36:03.353Z,,,,1,
33747,189341,1,2023-09-22T17:36:54.816Z,2023-09-22T17:13:47.391Z,2023-09-22T17:36:59.728Z,,,,1,
33739,189066,1,2023-09-22T17:34:04.149Z,2023-09-22T15:53:53.823Z,2023-11-07T17:20:54.166Z,,,,1,2023-11-07T17:20:54.165Z
33753,188288,1,2023-09-25T17:10:50.024Z,2023-09-22T17:47:24.716Z,2023-09-25T17:10:50.025Z,,,,1,
33748,,,2023-09-22T17:53:11.219Z,2023-09-22T17:13:57.295Z,2023-09-22T17:53:11.219Z,95494,,,,
33736,189250,1,,2023-09-22T15:33:25.667Z,2023-09-22T21:26:55.980Z,,,,1,
33779,189465,1,2023-09-25T18:34:02.223Z,2023-09-22T21:03:03.594Z,2023-09-25T19:31:55.414Z,,,,1,2023-09-25T19:31:55.414Z
33756,188839,1,2023-09-25T18:36:03.136Z,2023-09-22T18:17:50.671Z,2023-09-25T18:36:03.137Z,,,,1,
33767,189270,1,2023-09-22T21:29:15.289Z,2023-09-22T19:52:43.942Z,2023-09-22T21:29:15.289Z,,,,1,
33783,189458,1,2023-09-25T21:36:23.728Z,2023-09-22T21:55:21.582Z,2023-09-30T01:48:45.143Z,,,,1,2023-09-30T01:48:45.142Z
33770,189418,1,2023-09-22T21:35:39.728Z,2023-09-22T20:09:33.318Z,2023-09-22T21:35:39.728Z,,,,1,
33734,189099,1,2023-09-22T16:16:51.539Z,2023-09-22T15:23:58.084Z,2023-09-27T14:50:41.862Z,,,,1,2023-09-27T14:50:41.861Z
33730,188005,1,2023-09-22T20:21:19.864Z,2023-09-22T14:35:21.406Z,2023-09-22T20:21:34.954Z,,,,1,
33774,188705,2,2023-09-25T15:19:33.475Z,2023-09-22T20:41:49.800Z,2023-09-25T15:21:27.684Z,,,,2,
33744,,,2023-09-25T22:45:27.279Z,2023-09-22T16:56:59.197Z,2023-09-25T22:45:27.279Z,,30170,,,
33740,188705,1,2023-09-22T17:21:31.841Z,2023-09-22T16:23:24.548Z,2023-09-22T20:41:40.867Z,,,,1,2023-09-22T20:41:40.866Z
33751,189247,2,2023-09-22T18:04:54.204Z,2023-09-22T17:40:29.819Z,2023-11-21T23:56:25.185Z,,,,2,2023-11-21T23:56:25.185Z
33763,180073,1,,2023-09-22T19:36:58.373Z,2024-01-31T17:56:18.351Z,,,,1,2024-01-31T17:56:18.351Z
33780,188253,1,,2023-09-22T21:06:24.269Z,2023-09-22T21:43:20.157Z,,,,1,
33781,,,2023-09-22T21:50:20.945Z,2023-09-22T21:36:23.919Z,2023-09-22T21:50:20.945Z,63808,,,,
33764,189129,2,2023-09-25T21:01:24.732Z,2023-09-22T19:39:31.443Z,2023-09-26T15:14:49.559Z,,,,2,2023-09-26T15:14:49.559Z
33784,187953,1,2023-09-26T15:13:40.172Z,2023-09-22T21:56:40.367Z,2023-09-26T15:13:40.172Z,,,,1,
33765,189129,2,2023-09-25T21:01:23.423Z,2023-09-22T19:39:58.488Z,2023-09-26T15:14:49.566Z,,,,2,2023-09-26T15:14:49.566Z
33785,,,2023-09-25T18:26:32.465Z,2023-09-22T22:00:42.273Z,2023-09-25T18:26:32.466Z,,,3293,,
33762,187758,2,,2023-09-22T18:54:19.622Z,2023-09-26T16:29:41.974Z,,,,2,2023-09-26T16:29:41.974Z
33754,,,,2023-09-22T17:48:08.029Z,2023-09-25T18:30:51.562Z,95033,,,,2023-09-25T18:30:51.562Z
33782,188785,1,2023-09-25T21:29:01.405Z,2023-09-22T21:51:20.259Z,2023-09-27T15:50:55.377Z,,,,1,2023-09-27T15:50:55.377Z
33786,189466,1,2023-09-25T15:17:38.874Z,2023-09-22T22:12:12.692Z,2023-09-25T15:58:03.879Z,,,,1,2023-09-25T15:58:03.878Z
33758,188836,1,2023-09-25T20:26:27.055Z,2023-09-22T18:18:35.078Z,2023-09-25T20:26:27.056Z,,,,1,
33771,,,2023-09-25T18:23:26.624Z,2023-09-22T20:13:09.141Z,2023-09-25T18:23:26.624Z,93423,,,,
33787,189418,1,2023-09-25T15:49:16.599Z,2023-09-22T22:38:01.032Z,2023-09-25T15:49:16.599Z,,,,1,
33776,189376,1,2023-09-25T15:47:53.485Z,2023-09-22T20:55:19.569Z,2023-09-25T18:13:39.051Z,,,,1,2023-09-25T18:13:39.051Z
33769,188753,2,2023-09-25T17:52:36.985Z,2023-09-22T20:04:31.353Z,2023-09-25T17:52:36.985Z,,,,3,
33788,185828,1,2023-09-25T18:20:42.697Z,2023-09-22T22:59:30.042Z,2023-09-25T18:54:15.769Z,,,,1,2023-09-25T18:54:15.769Z
33773,176029,1,2023-09-25T22:22:18.591Z,2023-09-22T20:40:00.126Z,2023-11-06T20:55:45.184Z,,,,1,2023-11-06T20:55:45.184Z
33749,187875,2,2023-09-25T15:02:44.493Z,2023-09-22T17:26:13.599Z,2023-09-26T19:15:43.871Z,,,,2,2023-09-26T19:15:43.871Z
33825,189465,2,,2023-09-25T19:32:24.146Z,2023-09-25T19:32:24.151Z,,,,2,
33819,189740,1,2023-09-26T15:16:11.328Z,2023-09-25T18:35:50.749Z,2023-09-26T15:16:11.328Z,,,,1,
33824,189707,1,2023-09-25T19:32:56.752Z,2023-09-25T19:27:58.085Z,2023-09-25T19:32:56.752Z,,,,1,
33791,189587,1,,2023-09-25T14:17:29.761Z,2023-10-02T14:43:32.256Z,,,,1,2023-10-02T14:43:32.255Z
33833,,,2023-09-26T14:48:55.693Z,2023-09-25T21:18:10.013Z,2023-09-26T14:48:55.693Z,,30162,,,
33835,189250,1,2023-09-26T22:38:19.037Z,2023-09-25T21:31:42.406Z,2023-09-26T22:38:19.037Z,,,,1,
33828,189540,1,2023-09-25T20:25:37.597Z,2023-09-25T19:59:51.699Z,2023-09-25T20:49:58.754Z,,,,1,2023-09-25T20:49:58.754Z
33840,189029,1,,2023-09-25T22:03:57.753Z,2023-09-27T14:21:46.577Z,,,,1,2023-09-27T14:21:46.577Z
33822,184995,2,2023-09-25T21:41:13.417Z,2023-09-25T18:38:57.768Z,2023-09-25T21:41:13.417Z,,,,2,
33808,189652,1,2023-09-26T17:59:16.764Z,2023-09-25T16:48:59.011Z,2023-09-26T19:15:37.225Z,,,,1,2023-09-26T19:15:37.225Z
33838,186983,1,2023-09-25T23:08:55.204Z,2023-09-25T21:58:25.266Z,2023-10-27T23:28:10.040Z,,,,1,2023-10-27T23:28:10.039Z
33846,179640,5,2023-09-25T23:15:25.586Z,2023-09-25T23:05:55.341Z,2023-09-25T23:15:25.587Z,,,,5,
33823,189751,1,2023-09-26T15:29:18.561Z,2023-09-25T18:54:20.813Z,2023-09-26T16:26:58.634Z,,,,1,2023-09-26T16:26:58.634Z
33839,189791,1,2023-09-26T15:41:27.830Z,2023-09-25T22:01:09.733Z,2023-09-26T21:27:48.928Z,,,,1,2023-09-26T21:27:48.928Z
33837,,,2023-09-25T23:26:11.389Z,2023-09-25T21:51:46.673Z,2023-09-26T03:06:03.088Z,,,3295,,2023-09-26T03:06:03.088Z
33799,189664,1,2023-09-25T16:21:17.690Z,2023-09-25T15:27:03.045Z,2024-01-03T19:30:06.235Z,,,,1,2024-01-03T19:30:06.235Z
33832,189630,1,,2023-09-25T20:39:29.492Z,2023-09-25T20:39:29.499Z,,,,1,
33829,186622,5,2023-09-25T21:57:43.152Z,2023-09-25T20:12:35.285Z,2023-09-27T03:07:47.323Z,,,,5,2023-09-27T03:07:47.323Z
33817,187143,3,2023-09-26T18:03:03.398Z,2023-09-25T18:10:12.691Z,2023-09-29T18:53:22.503Z,,,,3,2023-09-29T18:53:22.503Z
33796,188777,1,2023-09-25T15:37:01.694Z,2023-09-25T14:51:27.026Z,2023-09-25T15:58:37.507Z,,,,1,2023-09-25T15:58:37.507Z
33818,158261,2,2023-09-26T16:49:00.539Z,2023-09-25T18:19:41.110Z,2023-09-26T19:56:37.515Z,,,,2,2023-09-26T19:56:37.515Z
33842,180768,1,2023-09-26T16:50:02.398Z,2023-09-25T22:26:52.498Z,2023-09-26T16:50:02.398Z,,,,1,
33793,189489,1,,2023-09-25T14:33:36.974Z,2023-09-25T16:54:45.826Z,,,,1,2023-09-25T16:54:45.826Z
33820,189665,1,2023-09-26T15:20:01.165Z,2023-09-25T18:36:22.879Z,2023-09-26T15:20:01.165Z,,,,1,
33815,185908,2,,2023-09-25T17:53:35.309Z,2023-09-26T18:11:58.905Z,,,,2,2023-09-26T18:11:58.905Z
33836,189530,1,2023-09-26T15:34:16.836Z,2023-09-25T21:38:08.151Z,2023-09-26T20:29:32.790Z,,,,1,2023-09-26T20:29:32.789Z
33821,,,2023-09-25T19:01:28.118Z,2023-09-25T18:38:11.867Z,2023-09-26T17:33:15.823Z,93965,,,,2023-09-26T17:33:15.823Z
33814,185908,2,,2023-09-25T17:53:18.486Z,2023-09-26T18:11:58.899Z,,,,2,2023-09-26T18:11:58.899Z
33804,189483,1,2023-09-25T20:16:02.054Z,2023-09-25T15:44:32.262Z,2024-02-29T18:51:32.684Z,,,,1,2024-02-29T18:51:32.684Z
33844,167236,2,2023-09-27T18:53:27.316Z,2023-09-25T22:47:22.766Z,2023-09-27T18:53:27.316Z,,,,2,
33812,,,2023-09-25T17:48:29.139Z,2023-09-25T17:45:32.727Z,2023-09-26T03:06:03.083Z,,,3295,,2023-09-26T03:06:03.082Z
33834,,,2023-09-25T21:45:40.724Z,2023-09-25T21:21:21.828Z,2023-09-25T21:45:40.725Z,,,3304,,
33843,187018,1,2023-09-26T15:43:10.692Z,2023-09-25T22:33:50.579Z,2023-09-26T15:43:10.692Z,,,,1,
33827,189664,1,2023-09-25T21:21:35.866Z,2023-09-25T19:45:28.349Z,2024-01-03T19:30:06.244Z,,,,1,2024-01-03T19:30:06.244Z
33826,,,2023-09-25T20:21:19.199Z,2023-09-25T19:39:45.084Z,2023-09-25T20:21:19.199Z,,,3136,,
33813,189282,1,2023-09-25T17:50:09.173Z,2023-09-25T17:46:50.121Z,2023-09-25T21:56:52.647Z,,,,1,2023-09-25T21:56:52.647Z
33811,184215,1,2023-09-25T17:44:35.057Z,2023-09-25T17:36:32.464Z,2023-09-25T19:31:54.500Z,,,,1,2023-09-25T19:31:54.500Z
33816,126627,2,2023-09-25T18:18:09.147Z,2023-09-25T18:00:31.197Z,2023-09-25T18:18:09.148Z,,,,2,
33810,189664,1,2023-09-25T17:51:35.034Z,2023-09-25T17:04:39.743Z,2024-01-03T19:30:06.240Z,,,,1,2024-01-03T19:30:06.239Z
33795,189390,1,,2023-09-25T14:38:03.890Z,2023-10-26T16:33:08.879Z,,,,1,2023-10-26T16:33:08.878Z
33800,160147,1,2023-09-26T17:44:02.959Z,2023-09-25T15:37:03.337Z,2023-09-26T17:44:02.960Z,,,,1,
33807,178982,3,2023-09-25T16:51:47.864Z,2023-09-25T16:38:11.675Z,2023-09-25T16:51:47.864Z,,,,3,
33805,174820,2,2023-09-25T16:01:38.052Z,2023-09-25T15:56:10.139Z,2023-09-25T17:37:54.712Z,,,,2,2023-09-25T17:37:54.712Z
33830,186622,5,2023-09-25T21:57:41.862Z,2023-09-25T20:17:49.183Z,2023-09-27T03:07:47.329Z,,,,5,2023-09-27T03:07:47.329Z
